Date/Time,GndSurfs:GrassTemp [C],GndSurfs:ParkingTemp [C],GndSurfs:PondTemp [C]
 05/09  05:00:00,12.69935816,16.67855002,12.69935816
 05/09  06:00:00,12.3252759,15.99105002,12.3252759
 05/09  07:00:00,12.10838822,16.57855002,12.10838822
 05/09  08:00:00,12.86824679,18.55355002,12.86824679
 05/09  09:00:00,13.69951511,21.50355002,13.69951511
 05/09  10:00:00,13.94027254,23.46605002,13.94027254
 05/09  11:00:00,14.38805746,25.25355002,14.38805746
 05/09  12:00:00,14.68899865,27.14105002,14.68899865
 05/09  13:00:00,14.50232531,28.09105002,14.50232531
 05/09  14:00:00,14.80280487,28.96605002,14.80280487
 05/09  15:00:00,15.14962106,29.75355002,15.14962106
 05/09  16:00:00,15.04330414,29.97855002,15.04330414
 05/09  17:00:00,14.86470673,30.35355002,14.86470673
 05/09  18:00:00,14.42333939,30.20355002,14.42333939
 05/09  19:00:00,14.19211266,29.97855002,14.19211266
 05/09  20:00:00,14.01326651,28.91605002,14.01326651
 05/09  21:00:00,14.02630857,27.59105002,14.02630857
 05/09  22:00:00,14.33086956,26.17855002,14.33086956
 05/09  23:00:00,14.33194907,24.14105002,14.33194907
 05/09  24:00:00,14.22685475,23.27855002,14.22685475
 05/10  01:00:00,14.32289918,22.59105002,14.32289918
 05/10  02:00:00,13.72764964,21.49105002,13.72764964
 05/10  03:00:00,13.00568636,20.76605002,13.00568636
 05/10  04:00:00,12.65350946,19.14105002,12.65350946
 05/10  05:00:00,12.35519025,18.27855002,12.35519025
 05/10  06:00:00,12.32751577,17.96605002,12.32751577
 05/10  07:00:00,12.73946517,19.15355002,12.73946517
 05/10  08:00:00,13.32778416,21.72855002,13.32778416
 05/10  09:00:00,13.69657984,23.46605002,13.69657984
 05/10  10:00:00,14.93417047,26.31605002,14.93417047
 05/10  11:00:00,15.49996209,28.46605002,15.49996209
 05/10  12:00:00,15.88863567,30.25355002,15.88863567
 05/10  13:00:00,16.08606692,31.76605002,16.08606692
 05/10  14:00:00,16.33252101,33.55355002,16.33252101
 05/10  15:00:00,15.93009847,34.06605002,15.93009847
 05/10  16:00:00,15.77052933,34.19105002,15.77052933
 05/10  17:00:00,15.28864733,34.37855002,15.28864733
 05/10  18:00:00,14.96484123,34.06605002,14.96484123
 05/10  19:00:00,15.3426168,33.50355002,15.3426168
 05/10  20:00:00,15.16131843,32.27855002,15.16131843
 05/10  21:00:00,15.04632024,29.55355002,15.04632024
 05/10  22:00:00,14.68970928,27.96605002,14.68970928
 05/10  23:00:00,14.20792048,27.77855002,14.20792048
 05/10  24:00:00,14.28337806,26.71605002,14.28337806
 05/11  01:00:00,13.66331566,25.01605002,13.66331566
 05/11  02:00:00,12.86166885,23.69105002,12.86166885
 05/11  03:00:00,12.5354396,22.96605002,12.5354396
 05/11  04:00:00,12.09100749,22.09105002,12.09100749
 05/11  05:00:00,12.17658135,20.99105002,12.17658135
 05/11  06:00:00,12.06001654,20.20355002,12.06001654
 05/11  07:00:00,12.11985626,20.66605002,12.11985626
 05/11  08:00:00,12.6757908,22.82855002,12.6757908
 05/11  09:00:00,13.59026564,25.62855002,13.59026564
 05/11  10:00:00,14.51205107,27.67855002,14.51205107
 05/11  11:00:00,15.21895565,29.34105002,15.21895565
 05/11  12:00:00,15.31411321,31.04105002,15.31411321
 05/11  13:00:00,16.18736847,33.05355002,16.18736847
 05/11  14:00:00,16.62766978,34.56605002,16.62766978
 05/11  15:00:00,16.09800471,35.66605002,16.09800471
 05/11  16:00:00,16.0108716,36.45355002,16.0108716
 05/11  17:00:00,15.93065363,36.30355002,15.93065363
 05/11  18:00:00,15.4540058,35.39105002,15.4540058
 05/11  19:00:00,15.04262933,34.60355002,15.04262933
 05/11  20:00:00,14.7647819,33.00355002,14.7647819
 05/11  21:00:00,14.81729387,31.86605002,14.81729387
 05/11  22:00:00,14.67770997,29.92855002,14.67770997
 05/11  23:00:00,14.83509422,28.50355002,14.83509422
 05/11  24:00:00,14.37077352,27.27855002,14.37077352
 05/12  01:00:00,13.30042273,24.92855002,13.30042273
 05/12  02:00:00,12.97066325,24.19105002,12.97066325
 05/12  03:00:00,12.90169361,23.69105002,12.90169361
 05/12  04:00:00,12.57661946,21.90355002,12.57661946
 05/12  05:00:00,12.16754776,20.76605002,12.16754776
 05/12  06:00:00,12.03515428,20.20355002,12.03515428
 05/12  07:00:00,11.84402487,21.04105002,11.84402487
 05/12  08:00:00,12.42709179,23.36605002,12.42709179
 05/12  09:00:00,13.37702395,26.12855002,13.37702395
 05/12  10:00:00,14.10108093,28.55355002,14.10108093
 05/12  11:00:00,15.05563395,30.81605002,15.05563395
 05/12  12:00:00,16.29472563,33.05355002,16.29472563
 05/12  13:00:00,17.41462192,34.94105002,17.41462192
 05/12  14:00:00,17.39139244,35.89105002,17.39139244
 05/12  15:00:00,17.94467829,37.14105002,17.94467829
 05/12  16:00:00,18.17548316,38.09105002,18.17548316
 05/12  17:00:00,17.41000784,37.96605002,17.41000784
 05/12  18:00:00,15.89840878,38.77855002,15.89840878
 05/12  19:00:00,14.78970543,38.00355002,14.78970543
 05/12  20:00:00,14.17373235,35.80355002,14.17373235
 05/12  21:00:00,13.42957634,33.91605002,13.42957634
 05/12  22:00:00,12.78508594,32.96605002,12.78508594
 05/12  23:00:00,12.40914408,32.40355002,12.40914408
 05/12  24:00:00,11.7975881,31.49105002,11.7975881
 05/13  01:00:00,11.30757807,31.07855002,11.30757807
 05/13  02:00:00,11.24371489,30.01605002,11.24371489
 05/13  03:00:00,11.11013643,27.00355002,11.11013643
 05/13  04:00:00,10.696791,25.89105002,10.696791
 05/13  05:00:00,9.704507893,23.64105002,9.704507893
 05/13  06:00:00,9.196201551,22.86605002,9.196201551
 05/13  07:00:00,9.947718972,24.34105002,9.947718972
 05/13  08:00:00,11.16885933,26.35355002,11.16885933
 05/13  09:00:00,12.08882214,28.55355002,12.08882214
 05/13  10:00:00,12.75669696,30.81605002,12.75669696
 05/13  11:00:00,12.95280645,32.36605002,12.95280645
 05/13  12:00:00,13.06860691,33.09105002,13.06860691
 05/13  13:00:00,14.08723406,33.96605002,14.08723406
 05/13  14:00:00,14.76336523,35.44105002,14.76336523
 05/13  15:00:00,14.4451804,35.76605002,14.4451804
 05/13  16:00:00,14.53868804,36.26605002,14.53868804
 05/13  17:00:00,14.26456266,36.67855002,14.26456266
 05/13  18:00:00,14.21037385,36.67855002,14.21037385
 05/13  19:00:00,14.25663102,35.99105002,14.25663102
 05/13  20:00:00,14.11003812,34.51605002,14.11003812
 05/13  21:00:00,13.88799055,32.81605002,13.88799055
 05/13  22:00:00,13.56537117,30.80355002,13.56537117
 05/13  23:00:00,13.42861295,28.91605002,13.42861295
 05/13  24:00:00,13.64726048,27.27855002,13.64726048
 05/14  01:00:00,13.31520143,25.61605002,13.31520143
 05/14  02:00:00,12.56406478,23.91605002,12.56406478
 05/14  03:00:00,11.82871782,22.96605002,11.82871782
 05/14  04:00:00,11.31231387,22.40355002,11.31231387
 05/14  05:00:00,11.05933607,21.86605002,11.05933607
 05/14  06:00:00,10.84191494,20.99105002,10.84191494
 05/14  07:00:00,11.1232942,21.57855002,11.1232942
 05/14  08:00:00,12.4886365,24.99105002,12.4886365
 05/14  09:00:00,13.83699787,28.05355002,13.83699787
 05/14  10:00:00,14.14417701,30.25355002,14.14417701
 05/14  11:00:00,14.44939208,32.82855002,14.44939208
 05/14  12:00:00,15.01569038,34.94105002,15.01569038
 05/14  13:00:00,15.45317533,36.95355002,15.45317533
 05/14  14:00:00,16.04524966,38.77855002,16.04524966
 05/14  15:00:00,16.31969615,39.37855002,16.31969615
 05/14  16:00:00,16.66310649,40.12855002,16.66310649
 05/14  17:00:00,16.43914189,40.20355002,16.43914189
 05/14  18:00:00,16.00578156,39.60355002,16.00578156
 05/14  19:00:00,15.82914203,38.69105002,15.82914203
 05/14  20:00:00,15.25265447,35.84105002,15.25265447
 05/14  21:00:00,14.93539913,33.37855002,14.93539913
 05/14  22:00:00,14.91463347,32.40355002,14.91463347
 05/14  23:00:00,15.24272358,32.17855002,15.24272358
 05/14  24:00:00,15.12362099,30.80355002,15.12362099
 05/15  01:00:00,14.21908926,29.60355002,14.21908926
 05/15  02:00:00,13.88878837,27.00355002,13.88878837
 05/15  03:00:00,13.07079644,24.82855002,13.07079644
 05/15  04:00:00,12.27941072,23.69105002,12.27941072
 05/15  05:00:00,11.8402651,23.27855002,11.8402651
 05/15  06:00:00,11.26382025,22.96605002,11.26382025
 05/15  07:00:00,11.32429913,23.09105002,11.32429913
 05/15  08:00:00,12.18106072,25.71605002,12.18106072
 05/15  09:00:00,13.02701346,28.55355002,13.02701346
 05/15  10:00:00,13.63317722,30.81605002,13.63317722
 05/15  11:00:00,14.53414949,33.05355002,14.53414949
 05/15  12:00:00,15.28824235,35.25355002,15.28824235
 05/15  13:00:00,16.02509799,36.76605002,16.02509799
 05/15  14:00:00,16.25883452,37.86605002,16.25883452
 05/15  15:00:00,16.5179825,38.96605002,16.5179825
 05/15  16:00:00,16.712944,39.37855002,16.712944
 05/15  17:00:00,16.95264399,39.37855002,16.95264399
 05/15  18:00:00,16.21812765,39.06605002,16.21812765
 05/15  19:00:00,15.37432826,38.19105002,15.37432826
 05/15  20:00:00,15.20730477,36.40355002,15.20730477
 05/15  21:00:00,15.05972675,33.14105002,15.05972675
 05/15  22:00:00,14.85168781,31.30355002,14.85168781
 05/15  23:00:00,14.63821675,30.76605002,14.63821675
 05/15  24:00:00,14.39725174,29.82855002,14.39725174
 05/16  01:00:00,14.19100566,28.69105002,14.19100566
 05/16  02:00:00,14.05803337,27.96605002,14.05803337
 05/16  03:00:00,13.92937835,26.40355002,13.92937835
 05/16  04:00:00,13.58407003,24.51605002,13.58407003
 05/16  05:00:00,13.03959605,23.50355002,13.03959605
 05/16  06:00:00,12.32904836,22.59105002,12.32904836
 05/16  07:00:00,12.33417899,23.24105002,12.33417899
 05/16  08:00:00,12.92802645,25.25355002,12.92802645
 05/16  09:00:00,13.62181481,28.14105002,13.62181481
 05/16  10:00:00,14.47109013,30.44105002,14.47109013
 05/16  11:00:00,15.47986139,32.45355002,15.47986139
 05/16  12:00:00,16.08508758,34.34105002,16.08508758
 05/16  13:00:00,16.59313157,35.66605002,16.59313157
 05/16  14:00:00,16.3445079,36.76605002,16.3445079
 05/16  15:00:00,16.38126423,37.86605002,16.38126423
 05/16  16:00:00,16.81252015,38.27855002,16.81252015
 05/16  17:00:00,17.01007981,37.96605002,17.01007981
 05/16  18:00:00,16.84846085,37.40355002,16.84846085
 05/16  19:00:00,16.36276386,36.49105002,16.36276386
 05/16  20:00:00,16.37859708,34.70355002,16.37859708
 05/16  21:00:00,16.01731442,32.50355002,16.01731442
 05/16  22:00:00,15.39680093,30.61605002,15.39680093
 05/16  23:00:00,15.10777012,29.60355002,15.10777012
 05/16  24:00:00,15.0050157,29.06605002,15.0050157
 05/17  01:00:00,14.97229168,28.87855002,14.97229168
 05/17  02:00:00,14.80913253,28.19105002,14.80913253
 05/17  03:00:00,14.28525736,25.65355002,14.28525736
 05/17  04:00:00,14.00741723,24.75355002,14.00741723
 05/17  05:00:00,13.8390717,23.91605002,13.8390717
 05/17  06:00:00,13.52074108,22.59105002,13.52074108
 05/17  07:00:00,13.6595562,23.24105002,13.6595562
 05/17  08:00:00,14.43725084,25.25355002,14.43725084
 05/17  09:00:00,15.11377787,27.45355002,15.11377787
 05/17  10:00:00,15.9332575,29.71605002,15.9332575
 05/17  11:00:00,16.49079834,31.57855002,16.49079834
 05/17  12:00:00,16.49269963,32.86605002,16.49269963
 05/17  13:00:00,16.87302768,34.34105002,16.87302768
 05/17  14:00:00,17.14079702,35.66605002,17.14079702
 05/17  15:00:00,17.31190998,36.76605002,17.31190998
 05/17  16:00:00,17.18275784,37.55355002,17.18275784
 05/17  17:00:00,16.67197689,37.09105002,16.67197689
 05/17  18:00:00,16.6165964,36.99105002,16.6165964
 05/17  19:00:00,16.76339634,36.86605002,16.76339634
 05/17  20:00:00,16.79504485,35.24105002,16.79504485
 05/17  21:00:00,16.90209896,31.62855002,16.90209896
 05/17  22:00:00,16.58883179,29.60355002,16.58883179
 05/17  23:00:00,16.50159662,29.06605002,16.50159662
 05/17  24:00:00,16.54702114,28.50355002,16.54702114
 05/18  01:00:00,16.5871621,27.96605002,16.5871621
 05/18  02:00:00,16.58434392,27.40355002,16.58434392
 05/18  03:00:00,16.56806131,27.17855002,16.56806131
 05/18  04:00:00,16.5656838,27.17855002,16.5656838
 05/18  05:00:00,16.56425895,27.17855002,16.56425895
 05/18  06:00:00,16.30066356,26.49105002,16.30066356
 05/18  07:00:00,16.40946525,26.76605002,16.40946525
 05/18  08:00:00,16.69688402,28.24105002,16.69688402
 05/18  09:00:00,16.93023152,29.94105002,16.93023152
 05/18  10:00:00,17.22642921,31.57855002,17.22642921
 05/18  11:00:00,17.85825422,33.24105002,17.85825422
 05/18  12:00:00,17.99433254,33.87855002,17.99433254
 05/18  13:00:00,18.08520683,34.19105002,18.08520683
 05/18  14:00:00,17.93614109,35.44105002,17.93614109
 05/18  15:00:00,17.55934372,35.76605002,17.55934372
 05/18  16:00:00,17.64545527,36.26605002,17.64545527
 05/18  17:00:00,17.75666584,36.67855002,17.75666584
 05/18  18:00:00,17.556816,35.99105002,17.556816
 05/18  19:00:00,17.03962168,33.14105002,17.03962168
 05/18  20:00:00,17.2525592,30.61605002,17.2525592
 05/18  21:00:00,18.32535319,26.16605002,18.32535319
 05/18  22:00:00,17.71865103,23.19105002,17.71865103
 05/18  23:00:00,17.20040606,23.09105002,17.20040606
 05/18  24:00:00,17.60758218,23.27855002,17.60758218
 05/19  01:00:00,17.80218213,22.96605002,17.80218213
 05/19  02:00:00,17.59943749,22.40355002,17.59943749
 05/19  03:00:00,17.50966311,22.17855002,17.50966311
 05/19  04:00:00,17.33240114,22.17855002,17.33240114
 05/19  05:00:00,17.22530469,22.17855002,17.22530469
 05/19  06:00:00,17.09510358,22.55355002,17.09510358
 05/19  07:00:00,17.37367198,23.09105002,17.37367198
 05/19  08:00:00,17.41662895,22.96605002,17.41662895
 05/19  09:00:00,17.42506994,23.46605002,17.42506994
 05/19  10:00:00,17.74745882,24.19105002,17.74745882
 05/19  11:00:00,17.74068115,25.44105002,17.74068115
 05/19  12:00:00,17.67832681,26.45355002,17.67832681
 05/19  13:00:00,17.37121244,26.99105002,17.37121244
 05/19  14:00:00,17.18858904,28.24105002,17.18858904
 05/19  15:00:00,17.31630639,28.87855002,17.31630639
 05/19  16:00:00,17.07516896,29.19105002,17.07516896
 05/19  17:00:00,16.96515632,30.12855002,16.96515632
 05/19  18:00:00,17.22003376,30.89105002,17.22003376
 05/19  19:00:00,17.86784765,30.76605002,17.86784765
 05/19  20:00:00,17.76310082,30.20355002,17.76310082
 05/19  21:00:00,17.2589864,29.60355002,17.2589864
 05/19  22:00:00,16.88616332,28.69105002,16.88616332
 05/19  23:00:00,16.53666815,27.27855002,16.53666815
 05/19  24:00:00,16.50586522,26.99105002,16.50586522
 05/20  01:00:00,16.84841897,25.42855002,16.84841897
 05/20  02:00:00,16.4530214,25.12855002,16.4530214
 05/20  03:00:00,15.89447062,24.14105002,15.89447062
 05/20  04:00:00,15.91904017,23.27855002,15.91904017
 05/20  05:00:00,15.83967391,23.27855002,15.83967391
 05/20  06:00:00,15.92006306,23.27855002,15.92006306
 05/20  07:00:00,16.24085037,23.27855002,16.24085037
 05/20  08:00:00,16.71520666,24.34105002,16.71520666
 05/20  09:00:00,17.32592095,26.35355002,17.32592095
 05/20  10:00:00,17.45697134,27.86605002,17.45697134
 05/20  11:00:00,17.35880943,29.34105002,17.35880943
 05/20  12:00:00,17.30468181,31.04105002,17.30468181
 05/20  13:00:00,17.33825963,33.05355002,17.33825963
 05/20  14:00:00,17.34039586,33.87855002,17.34039586
 05/20  15:00:00,17.35099825,34.19105002,17.35099825
 05/20  16:00:00,17.5277742,33.00355002,17.5277742
 05/20  17:00:00,17.61653486,33.24105002,17.61653486
 05/20  18:00:00,17.37589301,33.50355002,17.37589301
 05/20  19:00:00,17.09807273,32.27855002,17.09807273
 05/20  20:00:00,17.78358512,30.61605002,17.78358512
 05/20  21:00:00,17.16066764,28.91605002,17.16066764
 05/20  22:00:00,16.54819253,28.27855002,16.54819253
 05/20  23:00:00,15.80340322,27.96605002,15.80340322
 05/20  24:00:00,15.1000595,27.40355002,15.1000595
 05/21  01:00:00,15.56561999,25.80355002,15.56561999
 05/21  02:00:00,15.90317927,24.60355002,15.90317927
 05/21  03:00:00,16.00463047,23.69105002,16.00463047
 05/21  04:00:00,16.24085037,23.27855002,16.24085037
 05/21  05:00:00,16.01012588,22.27855002,16.01012588
 05/21  06:00:00,15.78805805,21.67855002,15.78805805
 05/21  07:00:00,15.86751881,21.99105002,15.86751881
 05/21  08:00:00,16.11742586,24.30355002,16.11742586
 05/21  09:00:00,16.08277914,26.95355002,16.08277914
 05/21  10:00:00,16.43682893,29.84105002,16.43682893
 05/21  11:00:00,16.61072609,31.76605002,16.61072609
 05/21  12:00:00,16.54226049,33.24105002,16.54226049
 05/21  13:00:00,16.51860518,34.56605002,16.51860518
 05/21  14:00:00,16.91542806,36.04105002,16.91542806
 05/21  15:00:00,17.31256701,36.99105002,17.31256701
 05/21  16:00:00,16.45381667,36.17855002,16.45381667
 05/21  17:00:00,16.60654612,36.95355002,16.60654612
 05/21  18:00:00,16.68906283,36.71605002,16.68906283
 05/21  19:00:00,15.49397947,35.39105002,15.49397947
 05/21  20:00:00,14.78275927,33.60355002,14.78275927
 05/21  21:00:00,14.2782116,31.71605002,14.2782116
 05/21  22:00:00,13.85968495,30.76605002,13.85968495
 05/21  23:00:00,13.81449077,29.82855002,13.81449077
 05/21  24:00:00,13.9565711,29.06605002,13.9565711
 05/22  01:00:00,13.64795722,28.50355002,13.64795722
 05/22  02:00:00,12.9845278,25.84105002,12.9845278
 05/22  03:00:00,12.54386665,23.37855002,12.54386665
 05/22  04:00:00,12.2122128,21.40355002,12.2122128
 05/22  05:00:00,11.16488362,20.20355002,11.16488362
 05/22  06:00:00,10.37812339,19.60355002,10.37812339
 05/22  07:00:00,10.30181699,20.81605002,10.30181699
 05/22  08:00:00,11.32549768,23.05355002,11.32549768
 05/22  09:00:00,12.19379413,25.25355002,12.19379413
 05/22  10:00:00,13.11087779,27.14105002,13.11087779
 05/22  11:00:00,13.82531492,29.15355002,13.82531492
 05/22  12:00:00,13.66816989,30.35355002,13.66816989
 05/22  13:00:00,13.51972735,31.26605002,13.51972735
 05/22  14:00:00,13.50413468,31.99105002,13.50413468
 05/22  15:00:00,14.05391384,32.55355002,14.05391384
 05/22  16:00:00,13.98813612,33.09105002,13.98813612
 05/22  17:00:00,13.77074242,32.96605002,13.77074242
 05/22  18:00:00,13.75254966,33.09105002,13.75254966
 05/22  19:00:00,13.59584007,32.27855002,13.59584007
 05/22  20:00:00,13.39096308,29.92855002,13.39096308
 05/22  21:00:00,12.94808857,27.81605002,12.94808857
 05/22  22:00:00,12.55578085,26.86605002,12.55578085
 05/22  23:00:00,12.85917787,26.67855002,12.85917787
 05/22  24:00:00,12.43534742,25.61605002,12.43534742
 05/23  01:00:00,11.66854774,24.60355002,11.66854774
 05/23  02:00:00,11.05487993,23.00355002,11.05487993
 05/23  03:00:00,10.34241528,21.49105002,10.34241528
 05/23  04:00:00,10.64540924,21.45355002,10.64540924
 05/23  05:00:00,10.5138819,20.24105002,10.5138819
 05/23  06:00:00,10.01285272,19.37855002,10.01285272
 05/23  07:00:00,10.54223019,20.44105002,10.54223019
 05/23  08:00:00,11.56972282,22.82855002,11.56972282
 05/23  09:00:00,12.28370186,25.62855002,12.28370186
 05/23  10:00:00,12.47070012,27.67855002,12.47070012
 05/23  11:00:00,12.73753473,29.34105002,12.73753473
 05/23  12:00:00,13.81225332,31.35355002,13.81225332
 05/23  13:00:00,14.20183926,32.55355002,14.20183926
 05/23  14:00:00,14.06401892,33.46605002,14.06401892
 05/23  15:00:00,13.84834471,33.50355002,13.84834471
 05/23  16:00:00,13.87208064,33.96605002,13.87208064
 05/23  17:00:00,13.99955049,34.06605002,13.99955049
 05/23  18:00:00,14.02755825,33.87855002,14.02755825
 05/23  19:00:00,13.68554511,32.81605002,13.68554511
 05/23  20:00:00,13.31293119,31.86605002,13.31293119
 05/23  21:00:00,12.97393564,30.24105002,12.97393564
 05/23  22:00:00,12.49465562,28.00355002,12.49465562
 05/23  23:00:00,12.24691595,26.86605002,12.24691595
 05/23  24:00:00,12.54270541,26.30355002,12.54270541
 05/24  01:00:00,11.90229192,25.39105002,11.90229192
 05/24  02:00:00,11.18271448,24.60355002,11.18271448
 05/24  03:00:00,11.23508725,23.69105002,11.23508725
 05/24  04:00:00,11.09373617,21.90355002,11.09373617
 05/24  05:00:00,10.49594735,20.76605002,10.49594735
 05/24  06:00:00,9.831377075,19.82855002,9.831377075
 05/24  07:00:00,10.04188794,20.81605002,10.04188794
 05/24  08:00:00,11.03553859,23.36605002,11.03553859
 05/24  09:00:00,12.28150936,26.12855002,12.28150936
 05/24  10:00:00,13.58443468,28.55355002,13.58443468
 05/24  11:00:00,14.1065593,30.81605002,14.1065593
 05/24  12:00:00,14.0824031,31.67855002,14.0824031
 05/24  13:00:00,14.06479455,32.67855002,14.06479455
 05/24  14:00:00,14.38424564,33.96605002,14.38424564
 05/24  15:00:00,14.66296114,35.81605002,14.66296114
 05/24  16:00:00,14.35736601,35.99105002,14.35736601
