Date/Time,ZONE 1:Zone Measured Air Temperature [C](TimeStep),ZONE 2:Zone Measured Air Temperature [C](TimeStep),ZONE 3:Zone Measured Air Temperature [C](TimeStep),ZONE 4:Zone Measured Air Temperature [C](TimeStep)
 07/30  07:50:00,24.30250181,24.41250162,23.92333321,24.30704125
 07/30  08:00:00,24.3712354,24.49530268,23.97458641,24.34150616
 07/30  08:10:00,24.43004654,24.57451622,24.0248176,24.37602409
 07/30  08:20:00,24.47707364,24.64901382,24.07321384,24.40999539
 07/30  08:30:00,24.51582514,24.71891029,24.1196944,24.44330541
 07/30  08:40:00,24.55068013,24.7853475,24.16456246,24.47610085
 07/30  08:50:00,24.584344,24.84912626,24.20814863,24.50855542
 07/30  09:00:00,24.61813619,24.91105879,24.25078882,24.5408555
 07/30  09:10:00,24.66421378,24.97583554,24.29381079,24.57438384
 07/30  09:20:00,24.71272649,25.04160606,24.33685199,24.60865615
 07/30  09:30:00,24.75692439,25.10650316,24.37955053,24.64317546
 07/30  09:40:00,24.79611182,25.16991838,24.42186405,24.67778702
 07/30  09:50:00,24.83200892,25.23177731,24.46388082,24.71250949
 07/30  10:00:00,24.86627317,25.29228238,24.5057463,24.74743268
 07/30  10:10:00,24.90167642,25.3522791,24.54788581,24.78284305
 07/30  10:20:00,24.94186273,25.41239416,24.59059573,24.81894296
 07/30  10:30:00,24.98688594,25.47291411,24.6340313,24.85584102
 07/30  10:40:00,25.03518621,25.53370419,24.6781881,24.8935389
 07/30  10:50:00,25.08535352,25.59459656,24.72305282,24.93203159
 07/30  11:00:00,25.13661607,25.65549729,24.76863839,24.97133101
 07/30  11:10:00,25.18654026,25.71582827,24.81467649,25.0112588
 07/30  11:20:00,25.23426025,25.77529463,24.86103218,25.05172236
 07/30  11:30:00,25.2802724,25.83387351,24.90770254,25.0927155
 07/30  11:40:00,25.3208729,25.89147214,24.95465127,25.13420875
 07/30  11:50:00,25.3575119,25.94806776,25.0018612,25.17618459
 07/30  12:00:00,25.3926128,26.00377465,25.04933379,25.21863733
 07/30  12:10:00,25.42156976,26.05708175,25.09604586,25.26086695
 07/30  12:20:00,25.44347545,26.10723919,25.14140336,25.3024491
 07/30  12:30:00,25.46028354,26.1542564,25.18527386,25.34326219
 07/30  12:40:00,25.47466385,26.19869267,25.22779324,25.38336405
 07/30  12:50:00,25.48835265,26.24107226,25.26912056,25.42283085
 07/30  13:00:00,25.50204129,26.28176342,25.30937233,25.46171346
 07/30  13:10:00,25.51579835,26.32021619,25.34852863,25.49997294
 07/30  13:20:00,25.52972837,26.35663203,25.38664012,25.53761862
 07/30  13:30:00,25.54396257,26.39139652,25.42377527,25.57467325
 07/30  13:40:00,25.55827874,26.42459279,25.45999205,25.61115407
 07/30  13:50:00,25.5724879,26.45620804,25.49530994,25.6470538
 07/30  14:00:00,25.58665484,26.48635595,25.52978463,25.6823906
 07/30  14:10:00,25.60434229,26.51597601,25.56397637,25.71752484
 07/30  14:20:00,25.62628244,26.54543787,25.59818714,25.75265066
 07/30  14:30:00,25.65120129,26.57484459,25.63245407,25.78778827
 07/30  14:40:00,25.6774615,26.60402293,25.66666486,25.82285729
 07/30  14:50:00,25.70399295,26.63280388,25.70074127,25.85779811
 07/30  15:00:00,25.73031215,26.66109646,25.73506613,25.89258677
 07/30  15:10:00,25.75417361,26.6882642,25.7694101,25.92700475
 07/30  15:20:00,25.7751903,26.71415291,25.80360307,25.96096189
 07/30  15:30:00,25.79428651,26.73887593,25.83758915,25.99445532
 07/30  15:40:00,25.81235587,26.7624289,25.87132905,26.027476
 07/30  15:50:00,25.82998552,26.78480529,25.90479429,26.06001647
 07/30  16:00:00,25.84750417,26.80603014,25.93796238,26.09206718
 07/30  16:10:00,25.86506119,26.82610361,25.97079901,26.12360997
 07/30  16:20:00,25.88270274,26.84505399,26.00328095,26.15463406
 07/30  16:30:00,25.90047568,26.86294244,26.03538875,26.18513125
 07/30  16:40:00,25.91848209,26.87995499,26.06713993,26.21512297
 07/30  16:50:00,25.93679705,26.89627293,26.09854161,26.24462134
 07/30  17:00:00,25.95538524,26.91199345,26.1295839,26.27362455
 07/30  17:10:00,25.97220958,26.92655194,26.15993033,26.30190989
 07/30  17:20:00,25.98665482,26.93963663,26.18936983,26.32933808
 07/30  17:30:00,25.99917739,26.95121075,26.217831,26.35586364
 07/30  17:40:00,26.01041493,26.96135047,26.24530568,26.38148379
 07/30  17:50:00,26.02078794,26.97015235,26.2718013,26.40620708
 07/30  18:00:00,26.03047739,26.97769445,26.29732219,26.43004062
 07/30  18:10:00,26.03639063,26.98313906,26.32137617,26.45265847
 07/30  18:20:00,26.03774852,26.98606984,26.34367281,26.47386965
 07/30  18:30:00,26.03542926,26.9864467,26.36413225,26.49362249
 07/30  18:40:00,26.03068364,26.98446746,26.38278702,26.51194246
 07/30  18:50:00,26.02437693,26.98035591,26.39969142,26.52886968
 07/30  19:00:00,26.01692702,26.97429441,26.4148901,26.54443745
 07/30  19:10:00,26.01788001,26.96468768,26.42862599,26.55856606
 07/30  19:20:00,26.01875505,26.95226394,26.44056678,26.57113856
 07/30  19:30:00,26.01433112,26.93790417,26.45049859,26.58212446
 07/30  19:40:00,26.00453219,26.92211327,26.45838406,26.59155095
 07/30  19:50:00,25.99120769,26.90510829,26.46427333,26.59946393
 07/30  20:00:00,25.9759241,26.8869814,26.46823713,26.6059091
 07/30  20:10:00,25.95885327,26.86761754,26.47024289,26.61086154
 07/30  20:20:00,25.94009255,26.846974,26.47028837,26.61431852
 07/30  20:30:00,25.91986557,26.82508791,26.46840802,26.6163037
 07/30  20:40:00,25.89840774,26.80202793,26.46465214,26.6168524
 07/30  20:50:00,25.87588457,26.77786266,26.45907265,26.61600147
 07/30  21:00:00,25.85238797,26.75265048,26.45171804,26.61378569
 07/30  21:10:00,25.83216932,26.72822849,26.44331813,26.61069688
 07/30  21:20:00,25.81347655,26.70531838,26.43431651,26.60703787
 07/30  21:30:00,25.79578934,26.68388026,26.4248501,26.60290825
 07/30  21:40:00,25.7787696,26.66361757,26.41491259,26.59831125
 07/30  21:50:00,25.76206561,26.64365897,26.40446365,26.59322598
 07/30  22:00:00,25.74536609,26.62376874,26.39347257,26.58763763
 07/30  22:10:00,25.64686954,26.57639315,26.36501166,26.5694533
 07/30  22:20:00,25.5105231,26.51058647,26.32356699,26.54186693
 07/30  22:30:00,25.39229754,26.43754002,26.27527773,26.50923401
 07/30  22:40:00,25.29864499,26.36273308,26.22332,26.4737982
 07/30  22:50:00,25.21795654,26.28753698,26.16865231,26.43623013
 07/30  23:00:00,25.14024604,26.21177768,26.11136026,26.39658329
 07/30  23:10:00,25.07505377,26.13880229,26.05368493,26.35635557
 07/30  23:20:00,25.02441186,26.07034893,25.99801519,26.31645209
 07/30  23:30:00,24.98392579,26.00650148,25.94474306,26.27713237
 07/30  23:40:00,24.94852451,25.94664451,25.89353984,26.23835678
 07/30  23:50:00,24.91507406,25.89008081,25.84400673,26.20001818
 07/30  24:00:00,24.88225833,25.836238,25.79584977,26.16202543
 07/31  00:10:00,24.82923097,25.77911799,25.74544643,26.12198991
 07/31  00:20:00,24.75204188,25.71547733,25.69071912,26.07849746
 07/31  00:30:00,24.65790069,25.64483521,25.63119616,26.03118149
 07/31  00:40:00,24.5548117,25.56790027,25.56712975,25.98015881
 07/31  00:50:00,24.44746864,25.48556021,25.49891848,25.92565457
 07/31  01:00:00,24.33769148,25.39854151,25.42690429,25.8678677
 07/31  01:10:00,24.27146017,25.31961917,25.35898556,25.81213831
 07/31  01:20:00,24.25732449,25.25559874,25.29966536,25.76163514
 07/31  01:30:00,24.27909424,25.20725991,25.24987923,25.71718753
 07/31  01:40:00,24.31889727,25.17280539,25.20895928,25.67854681
 07/31  01:50:00,24.36627552,25.15008395,25.17592443,25.64522469
 07/31  02:00:00,24.41718469,25.13733507,25.14993427,25.61679418
 07/31  02:10:00,24.45130597,25.12802242,25.12711344,25.59073876
 07/31  02:20:00,24.46479047,25.11838321,25.10512458,25.56551176
 07/31  02:30:00,24.46427282,25.10735543,25.08319466,25.5405799
 07/31  02:40:00,24.45706921,25.09506856,25.06126565,25.51587929
 07/31  02:50:00,24.44739337,25.08188354,25.03944291,25.49145832
 07/31  03:00:00,24.43680945,25.06806729,25.01780091,25.46735005
 07/31  03:10:00,24.42010179,25.05233975,24.99543986,25.44293226
 07/31  03:20:00,24.39631538,25.03405863,24.97184554,25.417828
 07/31  03:30:00,24.36755342,25.01325741,24.9469229,25.39193864
 07/31  03:40:00,24.33616136,24.99025867,24.9207691,25.36529654
 07/31  03:50:00,24.30355636,24.96541805,24.89352028,25.33796472
 07/31  04:00:00,24.27032812,24.93904086,24.86529647,25.31000026
 07/31  04:10:00,24.22275547,24.90741486,24.83384539,25.27985077
 07/31  04:20:00,24.15823347,24.86863727,24.79791439,25.24660799
 07/31  04:30:00,24.08172389,24.82268731,24.75732418,25.21007224
 07/31  04:40:00,23.99876613,24.77034259,24.7123772,25.17037123
 07/31  04:50:00,23.91293099,24.7126929,24.66351502,25.127738
 07/31  05:00:00,23.82555328,24.65048493,24.61109219,25.08236006
 07/31  05:10:00,23.78840125,24.59823048,24.56400372,25.0402408
 07/31  05:20:00,23.81099661,24.56361256,24.52730564,25.00492602
 07/31  05:30:00,23.87488965,24.54745912,24.50202753,24.97731867
 07/31  05:40:00,23.96009703,24.54832125,24.48745176,24.95714667
 07/31  05:50:00,24.05498227,24.56442329,24.48250672,24.94386858
 07/31  06:00:00,24.15488412,24.59394909,24.48625165,24.93699508
 07/31  06:10:00,24.32576443,24.65542584,24.51058442,24.94632584
 07/31  06:20:00,24.4985051,24.73338059,24.54637368,24.96523331
 07/31  06:30:00,24.63237426,24.81468008,24.58561269,24.98768186
 07/31  06:40:00,24.72796166,24.89438717,24.62495356,25.0110617
 07/31  06:50:00,24.80083219,24.97187129,24.66381445,25.03484111
 07/31  07:00:00,24.86400276,25.04787689,24.70251923,25.05918781
 07/31  07:10:00,24.91407593,25.12050438,24.73981371,25.08323244
 07/31  07:20:00,24.95108444,25.18874489,24.77500462,25.10645713
 07/31  07:30:00,24.97906069,25.25300561,24.8080646,25.1287865
 07/31  07:40:00,25.00221492,25.31365252,24.83926416,25.15034599
 07/31  07:50:00,25.02326794,25.37100413,24.86893949,25.17131386
 07/31  08:00:00,25.0435447,25.42543178,24.89740229,25.19186241
 07/31  08:10:00,25.07439731,25.48033059,24.92665898,25.21332186
 07/31  08:20:00,25.11871539,25.53768565,24.95793712,25.23652767
 07/31  08:30:00,25.17352735,25.59801187,24.99164938,25.26178519
 07/31  08:40:00,25.23499109,25.66105207,25.02781271,25.28913875
 07/31  08:50:00,25.30718725,25.72644231,25.06636093,25.31857507
 07/31  09:00:00,25.38808834,25.79391846,25.10725581,25.35009648
 07/31  09:10:00,25.4425807,25.85744016,25.1451139,25.38051237
 07/31  09:20:00,25.48080639,25.91750329,25.18095076,25.41026566
 07/31  09:30:00,25.51573689,25.97571064,25.21649822,25.44028526
 07/31  09:40:00,25.55018313,26.03302,25.2527103,25.47111238
 07/31  09:50:00,25.58437516,26.08983816,25.28991736,25.50295669
 07/31  10:00:00,25.6181087,26.14637548,25.32819797,25.53588931
 07/31  10:10:00,25.64981772,26.2023102,25.36730898,25.56976691
 07/31  10:20:00,25.67931984,26.25757869,25.40710781,25.60450576
 07/31  10:30:00,25.70734346,26.31227981,25.44756916,25.64009457
 07/31  10:40:00,25.73464059,26.36649585,25.48869805,25.67653923
 07/31  10:50:00,25.76172626,26.42029445,25.5305062,25.71384835
 07/31  11:00:00,25.78890493,26.47373143,25.57300012,25.75202572
 07/31  11:10:00,25.81685993,26.52615836,25.6162447,25.79111377
 07/31  11:20:00,25.84593096,26.57754718,25.66027001,25.83113044
 07/31  11:30:00,25.87618074,26.62807552,25.70507076,25.87206824
 07/31  11:40:00,25.90742266,26.67783611,25.75058235,25.91387775
 07/31  11:50:00,25.9394584,26.7268951,25.79674687,25.95651164
 07/31  12:00:00,25.97233895,26.77541209,25.84352608,25.99993367
 07/31  12:10:00,26.00660517,26.82399011,25.89086735,26.04409634
 07/31  12:20:00,26.04243334,26.87293304,25.93872512,26.08895532
 07/31  12:30:00,26.07965118,26.92234612,25.9870723,26.13447746
 07/31  12:40:00,26.11781007,26.97240598,26.03575702,26.18054454
 07/31  12:50:00,26.15658492,27.02302153,26.08465786,26.22705658
 07/31  13:00:00,26.19580503,27.07404367,26.13417283,26.27394346
 07/31  13:10:00,26.23020204,27.12367027,26.18349029,26.32054484
 07/31  13:20:00,26.25839546,27.17094051,26.23205605,26.36647857
 07/31  13:30:00,26.28189205,27.21569634,26.27967487,26.41162339
 07/31  13:40:00,26.3028469,27.25823753,26.32637476,26.45602496
 07/31  13:50:00,26.32261659,27.29873948,26.37216623,26.49969426
 07/31  14:00:00,26.34181732,27.33742803,26.4170947,26.54266186
 07/31  14:10:00,26.35357551,27.37242246,26.46010687,26.58421679
 07/31  14:20:00,26.35598256,27.40269363,26.50057235,26.6239252
 07/31  14:30:00,26.35102711,27.42813711,26.53833222,26.66166626
 07/31  14:40:00,26.34097079,27.44872886,26.57336558,26.69739791
 07/31  14:50:00,26.32740124,27.46459084,26.60570871,26.73112071
 07/31  15:00:00,26.31115044,27.47582922,26.63537948,26.76282452
 07/31  15:10:00,26.30548383,27.48640432,26.6643939,26.79384811
 07/31  15:20:00,26.31426201,27.49865689,26.69397367,26.82500873
 07/31  15:30:00,26.33416625,27.51314838,26.7244586,26.85653814
 07/31  15:40:00,26.3607311,27.52974996,26.75580568,26.88841809
 07/31  15:50:00,26.39086281,27.54814258,26.78787568,26.92056333
 07/31  16:00:00,26.42295688,27.5680198,26.82054177,26.95289383
 07/31  16:10:00,26.44420825,27.58559974,26.85181243,26.98407942
 07/31  16:20:00,26.4510522,27.59873182,26.88048707,27.01331254
 07/31  16:30:00,26.44672459,27.60698171,26.90621896,27.0403526
 07/31  16:40:00,26.43560816,27.61068806,26.92906126,27.06522648
 07/31  16:50:00,26.42064613,27.61032431,26.94915459,27.08802037
 07/31  17:00:00,26.40324249,27.60628196,26.96661649,27.10880614
 07/31  17:10:00,26.39251782,27.60139873,26.98290351,27.12855249
 07/31  17:20:00,26.39087638,27.59728552,26.99889236,27.14784626
 07/31  17:30:00,26.39595631,27.5943229,27.01484204,27.16686321
 07/31  17:40:00,26.40467781,27.59237144,27.03072231,27.18563389
 07/31  17:50:00,26.41499672,27.59116485,27.04644105,27.20411258
 07/31  18:00:00,26.42592898,27.59049233,27.06191451,27.222245
 07/31  18:10:00,26.43350406,27.58909184,27.07650276,27.23960561
 07/31  18:20:00,26.43660009,27.58623656,27.08981335,27.2559275
 07/31  18:30:00,26.43610595,27.58173176,27.10171412,27.27111439
 07/31  18:40:00,26.4334817,27.57578135,27.11222913,27.28517421
 07/31  18:50:00,26.42969236,27.56860783,27.12140788,27.29813311
 07/31  19:00:00,26.42511927,27.56035328,27.1292841,27.31000801
 07/31  19:10:00,26.40544347,27.54259805,27.13134375,27.31740546
 07/31  19:20:00,26.38191708,27.51952262,27.12945698,27.32166018
 07/31  19:30:00,26.36247693,27.49533629,27.12565893,27.32425288
 07/31  19:40:00,26.34810622,27.47187035,27.12090706,27.32588806
 07/31  19:50:00,26.33676681,27.44941287,27.1154276,27.32674213
 07/31  20:00:00,26.32647195,27.42772569,27.10919001,27.32679915
 07/31  20:10:00,26.31124665,27.40564817,27.10162905,27.32576712
 07/31  20:20:00,26.28973229,27.38319689,27.09241628,27.32344335
 07/31  20:30:00,26.26319881,27.36025009,27.08147308,27.31976949
 07/31  20:40:00,26.23329653,27.33672088,27.0688357,27.31476245
 07/31  20:50:00,26.20114886,27.31257433,27.05456633,27.30845984
 07/31  21:00:00,26.16733564,27.2872203,27.0387213,27.30089797
 07/31  21:10:00,26.13347382,27.26093179,27.0215594,27.29225062
 07/31  21:20:00,26.10013743,27.23400194,27.00324776,27.28263128
 07/31  21:30:00,26.06711696,27.20656631,26.98385583,27.27208834
 07/31  21:40:00,26.03720836,27.17865484,26.96340752,27.26063968
 07/31  21:50:00,26.00993505,27.15025998,26.94191581,27.24829576
 07/31  22:00:00,25.98386861,27.1213707,26.91939519,27.23506795
 07/31  22:10:00,25.85678307,27.05589488,26.87315343,27.20451778
 07/31  22:20:00,25.70812233,26.97046949,26.81232122,27.16309937
 07/31  22:30:00,25.59213669,26.88227935,26.74694772,27.11798347
 07/31  22:40:00,25.5134249,26.79872507,26.68170711,27.07253121
 07/31  22:50:00,25.45646355,26.72084357,26.61765574,27.0275308
 07/31  23:00:00,25.40754368,26.64751784,26.55568206,26.98283537
 07/31  23:10:00,25.35911151,26.57725539,26.4952522,26.93805988
 07/31  23:20:00,25.30933498,26.50909525,26.43577575,26.89297314
 07/31  23:30:00,25.25864629,26.44252609,26.37690533,26.84748877
 07/31  23:40:00,25.20761799,26.37725181,26.31846945,26.80158593
 07/31  23:50:00,25.15642324,26.31305104,26.26037116,26.75526006
 07/31  24:00:00,25.10498376,26.24972808,26.20253448,26.7085058
 08/01  00:10:00,25.05299298,26.18705864,26.14486543,26.66129996
 08/01  00:20:00,25.00033133,26.12485894,26.08728259,26.61362433
 08/01  00:30:00,24.94702418,26.0629884,26.02972023,26.56546805
 08/01  00:40:00,24.89312972,26.001336,25.97212394,26.51682466
 08/01  00:50:00,24.83868572,25.93980952,25.91444682,26.46768965
 08/01  01:00:00,24.78370627,25.87833008,25.85664737,26.41805941
 08/01  01:10:00,24.72843381,25.8169278,25.79872701,26.36795615
 08/01  01:20:00,24.67292446,25.75559688,25.74067647,26.31739521
 08/01  01:30:00,24.61710621,25.69429427,25.68247561,26.26637719
 08/01  01:40:00,24.56089489,25.63296932,25.62409304,26.21490197
 08/01  01:50:00,24.50424191,25.57156513,25.56550462,26.16296501
 08/01  02:00:00,24.4471307,25.510042,25.506684,26.11056639
 08/01  02:10:00,24.3906758,25.4486651,25.44779946,26.05783186
 08/01  02:20:00,24.33505929,25.38755346,25.38893788,26.00483504
 08/01  02:30:00,24.27990765,25.32669537,25.33010144,25.95159326
 08/01  02:40:00,24.22476722,25.26601358,25.27125582,25.89809824
 08/01  02:50:00,24.16940334,25.20543526,25.21236139,25.84433642
 08/01  03:00:00,24.11369916,25.14489235,25.153384,25.79029622
 08/01  03:10:00,24.05652474,25.08398042,25.09409669,25.73583332
 08/01  03:20:00,23.99767112,25.02247741,25.03436506,25.68086187
 08/01  03:30:00,23.93753163,24.96033699,24.97414894,25.62535716
 08/01  03:40:00,23.87654138,24.89758859,24.91345102,25.56932266
 08/01  03:50:00,23.81495636,24.83427448,24.85228357,25.51276843
 08/01  04:00:00,23.75287733,24.77042869,24.79065681,25.4557034
 08/01  04:10:00,23.70074766,24.70891452,24.73032079,25.3993201
 08/01  04:20:00,23.66052563,24.65122531,24.67225929,25.34431892
 08/01  04:30:00,23.62850173,24.59747207,24.61664854,25.29086873
 08/01  04:40:00,23.60055905,24.54718102,24.5633034,25.23889418
 08/01  04:50:00,23.57446311,24.50002547,24.51200619,25.18829093
 08/01  05:00:00,23.54932336,24.45570752,24.46255829,25.13895983
 08/01  05:10:00,23.53057798,24.41551143,24.41575664,25.09147322
 08/01  05:20:00,23.51918373,24.37999929,24.37200698,25.04614776
 08/01  05:30:00,23.51298858,24.34895931,24.33128006,25.00301127
 08/01  05:40:00,23.50989627,24.32245246,24.29341192,24.96199331
 08/01  05:50:00,23.50865152,24.30045542,24.25820206,24.92299507
 08/01  06:00:00,23.50874969,24.2830803,24.22547186,24.88592697
 08/01  06:10:00,23.69294897,24.32310884,24.22896885,24.87615372
 08/01  06:20:00,23.92358648,24.3964138,24.25449159,24.8835373
 08/01  06:30:00,24.10152249,24.47784897,24.28671116,24.89691334
 08/01  06:40:00,24.21291355,24.55578509,24.31856735,24.91105165
 08/01  06:50:00,24.28165573,24.62785062,24.34852015,24.92471706
 08/01  07:00:00,24.33155129,24.69503271,24.37700861,24.9381273
 08/01  07:10:00,24.378173,24.75923466,24.40518195,24.95201672
 08/01  07:20:00,24.4265186,24.82183577,24.43374691,24.96683495
 08/01  07:30:00,24.47656492,24.8835102,24.4629939,24.9827568
 08/01  07:40:00,24.52716467,24.94451945,24.49298199,24.99980438
 08/01  07:50:00,24.57786951,25.00528111,24.52374331,25.01798365
 08/01  08:00:00,24.62864255,25.06584711,24.55530955,25.03730217
 08/01  08:10:00,24.67671516,25.12539034,24.58723558,25.05744632
 08/01  08:20:00,24.72167153,25.18352675,24.61929766,25.07824509
 08/01  08:30:00,24.76470703,25.24030882,24.6514889,25.09967737
 08/01  08:40:00,24.80783602,25.29691683,24.68404916,25.12188298
 08/01  08:50:00,24.85221639,25.35399996,24.71718338,25.14498431
 08/01  09:00:00,24.89834268,25.4120441,24.75109918,25.16911039
 08/01  09:10:00,24.95973528,25.47685079,24.78785024,25.19639921
 08/01  09:20:00,25.022127,25.54495099,24.82610697,25.22564817
 08/01  09:30:00,25.07709501,25.61320542,24.86477201,25.25577525
 08/01  09:40:00,25.12395687,25.67989624,24.9033558,25.28627962
 08/01  09:50:00,25.16534791,25.74461041,24.94183132,25.31708872
