Date/Time,Environment:Site Sky Temperature [C](Hourly),Outdoor Air Drybulb Temperature [C],Outdoor Air Wetbulb Temperature [C],Outdoor Air Wind Speed [m/s],Outdoor Air Wind Direction [degree]
 10/27  17:00:00,6.246342168,24.29105002,11.06965515,2.081288478,238.75
 10/27  18:00:00,5.306088973,23.19105002,10.6596487,1.814456622,268.75
 10/27  19:00:00,4.279276786,22.09105002,10.15194302,1.585743602,261.25
 10/27  20:00:00,3.10970584,20.61605002,9.805260357,1.585743602,225
 10/27  21:00:00,2.376592948,19.60355002,9.640507679,0.594653851,213.75
 10/27  22:00:00,1.554833827,18.37855002,9.560417785,0,0
 10/27  23:00:00,1.156588012,17.77855002,9.512162869,0.571782549,43.75
 10/27  24:00:00,0.078285359,16.71605002,8.897993799,1.715347647,95
 10/28  01:00:00,-0.841496651,15.76605002,8.533486872,1.814456622,110
 10/28  02:00:00,-1.416855228,15.20355002,8.249032842,1.776337785,91.25
 10/28  03:00:00,-2.496326428,13.91605002,7.776523218,2.462476844,80
 10/28  04:00:00,-3.416696563,12.96605002,7.257615461,2.233763824,86.25
 10/28  05:00:00,-4.093302407,12.40355002,6.834132204,1.700100112,83.75
 10/28  06:00:00,-4.347744934,12.17855002,6.694713056,1.776337785,98.75
 10/28  07:00:00,-4.489818134,11.86605002,6.712476092,2.081288478,110
 10/28  08:00:00,-3.727973747,12.67855002,7.053034251,2.195644988,97.5
 10/28  09:00:00,-1.699066698,15.02855002,7.983692477,2.386239171,90
 10/28  10:00:00,0.561230469,17.45355002,8.972917655,2.119407314,96.25
 10/28  11:00:00,2.686838761,19.71605002,9.919116165,1.890694295,118.75
 10/28  12:00:00,4.509194031,21.57855002,10.73865255,1.280792909,148.75
 10/28  13:00:00,6.3935214,23.92855002,11.31211221,1.143565098,78.75
 10/28  14:00:00,7.526717353,25.35355002,11.671203,1.661981275,302.5
 10/28  15:00:00,8.369647913,26.26605002,12.08190424,2.271882661,268.75
 10/28  16:00:00,8.370431357,26.30355002,12.0202964,2.119407314,273.75
 10/28  17:00:00,7.149305632,25.01605002,11.50716595,2.081288478,270
 10/28  18:00:00,5.789300912,23.69105002,10.8450964,2.386239171,263.75
 10/28  19:00:00,4.432739504,22.27855002,10.195284,2.119407314,260
 10/28  20:00:00,3.10970584,20.61605002,9.692550975,1.509505929,247.5
 10/28  21:00:00,2.112018207,19.60355002,9.270142506,0.480297341,225
 10/28  22:00:00,0.859488919,18.00355002,8.931258058,0,0
 10/28  23:00:00,0.163085037,16.86605002,8.90333789,0,0
 10/28  24:00:00,-0.188730192,16.67855002,8.541783514,1.181683934,285
 10/29  01:00:00,-0.896844409,16.30355002,8.011730682,1.890694295,240
 10/29  02:00:00,-1.913688352,15.39105002,7.432838549,1.509505929,246.25
 10/29  03:00:00,-2.605544243,14.60355002,6.985842561,1.280792909,262.5
 10/29  04:00:00,-3.473937351,13.69105002,6.510646442,1.280792909,251.25
 10/29  05:00:00,-4.036189302,12.59105002,6.696392418,0.480297341,225
 10/29  06:00:00,-4.833188156,11.86605002,6.186145523,0.991089751,291.25
 10/29  07:00:00,-6.127297637,10.61605002,5.303953175,1.395149419,231.25
 10/29  08:00:00,-5.924111137,11.04105002,5.356725103,1.280792909,276.25
 10/29  09:00:00,-4.071132404,13.05355002,6.23442777,1.661981275,285
 10/29  10:00:00,-1.291334248,15.94105002,7.739775483,0.709010361,236.25
 10/29  11:00:00,2.511987799,19.30355002,9.176631442,0.800495568,260
 10/29  12:00:00,3.97030262,21.26605002,9.840573219,1.280792909,287.5
 10/29  13:00:00,4.40873306,22.36605002,10.18020997,1.280792909,262.5
 10/29  14:00:00,5.357126628,23.46605002,10.60128078,1.661981275,25
 10/29  15:00:00,5.740364611,24.19105002,10.71643659,2.081288478,83.75
 10/29  16:00:00,5.867271486,24.37855002,10.67577981,0.82336687,41.25
 10/29  17:00:00,5.434115622,24.06605002,10.48951402,1.181683934,328.75
 10/29  18:00:00,4.226342484,22.81605002,9.860964479,2.271882661,266.25
 10/29  19:00:00,2.636360776,20.80355002,9.249024333,2.119407314,240
 10/29  20:00:00,1.207883761,19.29105002,8.595955057,1.700100112,252.5
 10/29  21:00:00,-0.218552444,18.19105002,7.683380453,1.585743602,147.5
 10/29  22:00:00,-1.060132296,18.09105002,7.013369122,2.958021719,61.25
 10/29  23:00:00,-1.775117512,17.59105002,6.605962085,2.409110473,232.5
 10/29  24:00:00,-2.662002,16.49105002,6.21232568,1.585743602,248.75
 10/30  01:00:00,-4.411238866,14.32855002,5.401131207,1.395149419,311.25
 10/30  02:00:00,-5.981890131,12.27855002,4.571896481,1.661981275,245
 10/30  03:00:00,-7.145603949,10.99105002,3.889781347,1.509505929,236.25
 10/30  04:00:00,-7.731471796,10.57855002,3.563051827,1.280792909,240
 10/30  05:00:00,-7.819875967,10.57855002,3.454764477,1.280792909,227.5
 10/30  06:00:00,-8.115740352,10.20355002,3.276069696,0.480297341,217.5
 10/30  07:00:00,-8.145128667,9.978550021,3.389889615,0,0
 10/30  08:00:00,-6.885268838,11.35355002,4.04069172,0.800495568,285
 10/30  09:00:00,-4.051282779,14.30355002,5.57543504,1.280792909,246.25
 10/30  10:00:00,-1.259191634,17.26605002,7.051816971,1.280792909,293.75
 10/30  11:00:00,0.457474771,19.34105002,7.949900632,1.05207989,301.25
 10/30  12:00:00,2.396275655,21.35355002,8.95098931,1.334159281,178.75
 10/30  13:00:00,4.046059764,23.24105002,9.640840875,2.157526151,33.75
 10/30  14:00:00,6.037292797,24.56605002,10.1718768,2.310001497,48.75
 10/30  15:00:00,6.952081907,24.97855002,10.26509809,2.195644988,41.25
 10/30  16:00:00,7.202352455,25.35355002,10.38662571,2.005050805,80
 10/30  17:00:00,6.850895704,24.51605002,10.04707952,1.280792909,166.25
 10/30  18:00:00,7.424951355,23.19105002,9.369699916,1.143565098,225
 10/30  19:00:00,7.074940515,21.40355002,8.904353541,1.661981275,240
 10/30  20:00:00,5.661556364,19.51605002,8.388350556,1.509505929,246.25
 10/30  21:00:00,4.872198772,18.50355002,8.020005782,0.480297341,228.75
 10/30  22:00:00,4.460919674,17.96605002,7.817853099,0,0
 10/30  23:00:00,3.788011328,17.09105002,7.563196703,0,0
 10/30  24:00:00,2.953829955,15.99105002,7.229186632,0,0
 10/31  01:00:00,1.846215732,15.20355002,6.910080105,0.991089751,297.5
 10/31  02:00:00,1.369973306,14.60355002,6.610483592,1.395149419,266.25
 10/31  03:00:00,1.236607497,14.06605002,6.581074454,0.480297341,236.25
 10/31  04:00:00,-0.057950907,13.19105002,6.407438867,0,0
 10/31  05:00:00,-1.472811069,12.40355002,5.767509256,0.571782549,56.25
 10/31  06:00:00,-1.471814382,12.55355002,5.678656394,0.343069529,33.75
 10/31  07:00:00,0.130112062,13.09105002,5.813464827,0,0
 10/31  08:00:00,2.915865015,14.34105002,6.594067724,0.571782549,297.5
 10/31  09:00:00,4.099761882,17.41605002,7.892286444,1.143565098,210
 10/31  10:00:00,5.505031457,20.62855002,8.803633137,2.043169641,111.25
 10/31  11:00:00,6.474275111,22.67855002,9.536721911,2.50059568,70
 10/31  12:00:00,7.548893216,24.34105002,10.31116454,2.119407314,101.25
 10/31  13:00:00,9.008614823,25.66605002,10.84895552,1.509505929,70
 10/31  14:00:00,10.73248845,27.14105002,11.74022312,1.280792909,96.25
 10/31  15:00:00,13.33967432,28.09105002,12.36326475,1.280792909,173.75
 10/31  16:00:00,14.00411869,27.27855002,12.04437916,1.471387092,243.75
 10/31  17:00:00,13.72505501,26.67855002,11.7859756,1.776337785,270
 10/31  18:00:00,13.84167095,25.24105002,11.08145069,2.271882661,263.75
 10/31  19:00:00,12.85380094,24.06605002,10.59630789,2.119407314,266.25
 10/31  20:00:00,13.9719021,23.19105002,10.50768649,1.509505929,257.5
 10/31  21:00:00,13.15207413,22.09105002,10.14661629,1.280792909,256.25
 10/31  22:00:00,12.02916758,21.55355002,10.20772949,1.357030583,235
 10/31  23:00:00,8.855989033,21.41605002,10.42641139,1.47901086,226.25
 10/31  24:00:00,7.077351255,21.25355002,10.38291116,1.600991137,230
 11/01  01:00:00,11.60951969,21.11605002,11.22949729,1.761090251,192.5
 11/01  02:00:00,14.39966193,20.95355002,12.16757461,1.90594183,145
 11/01  03:00:00,14.46922483,20.81605002,12.26418729,2.027922107,123.75
 11/01  04:00:00,14.58493909,20.65355002,11.88636039,2.149902384,232.5
 11/01  05:00:00,14.19016319,20.20355002,11.34002053,2.005050805,262.5
 11/01  06:00:00,13.56110769,19.60355002,11.03298277,1.509505929,258.75
 11/01  07:00:00,10.46947839,18.69105002,10.65163754,1.661981275,263.75
 11/01  08:00:00,7.748080277,17.96605002,10.30439821,1.509505929,278.75
 11/01  09:00:00,6.269920205,17.77855002,10.21566085,1.471387092,277.5
 11/01  10:00:00,5.613179938,18.77855002,10.70500987,1.776337785,263.75
 11/01  11:00:00,6.295838276,20.81605002,11.55551551,1.700100112,260
 11/01  12:00:00,7.624379031,22.67855002,12.2553674,1.395149419,210
 11/01  13:00:00,8.024332731,23.96605002,12.71316594,1.471387092,173.75
 11/01  14:00:00,7.949967614,24.37855002,12.8485689,1.776337785,195
 11/01  15:00:00,7.825762884,25.12855002,12.34410088,2.081288478,216.25
 11/01  16:00:00,7.000417678,24.82855002,11.54981829,2.386239171,232.5
 11/01  17:00:00,6.297486843,24.06605002,11.20571781,2.119407314,240
 11/01  18:00:00,5.125161823,22.81605002,10.72920697,1.509505929,240
 11/01  19:00:00,4.897576373,21.49105002,10.3461297,1.05207989,240
 11/01  20:00:00,4.485552037,20.39105002,10.01570311,0.914852078,233.75
 11/01  21:00:00,4.099761882,19.29105002,9.585049862,0.343069529,221.25
 11/01  22:00:00,2.260278213,18.50355002,9.248329106,0,0
 11/01  23:00:00,1.156588012,17.96605002,9.380912761,0,0
 11/01  24:00:00,0.888918785,17.40355002,9.414607817,1.181683934,43.75
 11/02  01:00:00,0.053594034,16.49105002,9.086968462,1.509505929,82.5
 11/02  02:00:00,-1.171628849,15.01605002,8.723733489,1.05207989,46.25
 11/02  03:00:00,-1.115619745,14.75355002,9.036019389,1.143565098,51.25
 11/02  04:00:00,-2.02778068,13.91605002,8.51412918,1.280792909,246.25
 11/02  05:00:00,-3.051992177,12.96605002,7.916688819,0.480297341,240
 11/02  06:00:00,-3.219720763,12.77855002,7.844344979,0.571782549,285
 11/02  07:00:00,-3.079773381,12.77855002,7.980877467,0.914852078,208.75
 11/02  08:00:00,-1.615098268,13.09105002,7.766896889,0.343069529,206.25
 11/02  09:00:00,2.267348329,15.40355002,8.968274093,0.571782549,303.75
 11/02  10:00:00,6.630082326,19.11605002,11.12064995,1.524753464,226.25
 11/02  11:00:00,8.641439104,20.89105002,12.41728983,1.509505929,243.75
 11/02  12:00:00,10.27261421,22.14105002,13.74755881,3.415447759,183.75
 11/02  13:00:00,10.59171357,22.09105002,14.22394641,3.743269753,60
 11/02  14:00:00,11.02410896,22.36605002,13.97148112,4.124458119,53.75
 11/02  15:00:00,10.85634049,22.77855002,14.16712123,4.124458119,68.75
 11/02  16:00:00,10.85707155,22.77855002,13.72595563,3.171487204,92.5
 11/02  17:00:00,10.3491972,22.09105002,13.45135495,2.805546373,93.75
 11/02  18:00:00,7.937430156,20.61605002,12.87131287,2.424358007,77.5
 11/02  19:00:00,5.864786726,19.60355002,12.37875176,2.005050805,76.25
 11/02  20:00:00,5.460390798,18.69105002,12.28419288,1.890694295,55
 11/02  21:00:00,4.8967286,18.27855002,12.25710858,1.700100112,52.5
 11/02  22:00:00,2.814277396,17.27855002,12.07178916,1.585743602,53.75
 11/02  23:00:00,1.795257266,16.67855002,11.9419482,1.395149419,62.5
 11/02  24:00:00,1.128419755,15.99105002,11.64954593,1.05207989,51.25
 11/03  01:00:00,1.262407819,15.20355002,11.35507082,0.343069529,15
 11/03  02:00:00,-0.034662253,14.29105002,10.81268814,0.571782549,272.5
 11/03  03:00:00,-0.056049908,13.50355002,10.19234324,0.343069529,217.5
 11/03  04:00:00,2.884055786,13.65355002,10.12358149,0,0
 11/03  05:00:00,4.563910468,14.19105002,10.33775749,0,0
 11/03  06:00:00,6.862070367,14.75355002,10.7463765,0.800495568,291.25
 11/03  07:00:00,7.023223723,14.97855002,10.79989754,1.05207989,200
 11/03  08:00:00,5.329570362,14.97855002,10.85715314,0.343069529,63.75
 11/03  09:00:00,4.589801421,15.35355002,10.97903141,0.800495568,0
 11/03  10:00:00,6.908593514,16.95355002,11.8618439,1.471387092,106.25
 11/03  11:00:00,8.715647277,18.77855002,12.61115063,1.776337785,145
 11/03  12:00:00,10.86973141,20.12855002,13.06715203,2.271882661,148.75
 11/03  13:00:00,13.32210214,20.89105002,13.31576269,2.119407314,141.25
 11/03  14:00:00,13.27833748,21.76605002,13.9823836,2.271882661,148.75
 11/03  15:00:00,14.29977259,21.86605002,14.60374164,2.691189863,160
 11/03  16:00:00,14.39764887,20.99105002,14.27605039,2.424358007,147.5
 11/03  17:00:00,13.91164051,20.57855002,13.99527343,2.195644988,133.75
 11/03  18:00:00,11.89743572,19.51605002,13.64697285,2.386239171,98.75
 11/03  19:00:00,9.471275213,17.50355002,13.04448459,3.301091249,86.25
 11/03  20:00:00,10.91469549,16.67855002,12.78741056,3.400200224,96.25
 11/03  21:00:00,12.33756667,16.67855002,12.93698505,2.942774185,87.5
 11/03  22:00:00,12.40864835,16.67855002,13.02737698,3.034259393,92.5
 11/03  23:00:00,12.0525292,16.30355002,12.91063175,3.171487204,100
 11/03  24:00:00,8.909892183,16.07855002,12.83803443,2.942774185,100
 11/04  01:00:00,6.396827081,15.76605002,12.69739955,2.424358007,93.75
 11/04  02:00:00,4.140910054,15.20355002,12.47582751,2.386239171,90
 11/04  03:00:00,2.269313311,14.97855002,12.18814029,1.928813132,90
 11/04  04:00:00,1.529454791,14.60355002,11.92524011,1.1664364,83.75
 11/04  05:00:00,0.294215056,14.06605002,11.74711594,1.143565098,80
 11/04  06:00:00,-0.759950524,13.50355002,11.4682003,1.280792909,86.25
 11/04  07:00:00,-1.416855228,12.96605002,11.04046831,1.280792909,96.25
 11/04  08:00:00,-1.115619745,13.46605002,10.99663692,1.661981275,137.5
 11/04  09:00:00,0.694286004,15.25355002,11.9673098,2.271882661,103.75
 11/04  10:00:00,3.026465225,17.45355002,13.26298441,1.738218949,76.25
 11/04  11:00:00,4.665069916,19.34105002,13.61365341,1.280792909,98.75
 11/04  12:00:00,5.128535629,20.35355002,13.09237207,1.05207989,141.25
 11/04  13:00:00,6.016903521,21.57855002,12.99487216,1.143565098,166.25
 11/04  14:00:00,8.164704471,22.86605002,13.69846938,1.471387092,151.25
 11/04  15:00:00,9.499986272,23.65355002,14.12974558,1.585743602,146.25
 11/04  16:00:00,9.353420803,23.50355002,14.10419255,1.776337785,112.5
 11/04  17:00:00,9.1335726,23.27855002,14.06647595,1.700100112,108.75
 11/04  18:00:00,7.770140917,22.59105002,13.96522671,1.395149419,113.75
 11/04  19:00:00,6.574651466,21.86605002,13.65749571,1.05207989,110
 11/04  20:00:00,4.29270165,20.61605002,11.32848279,0.343069529,41.25
 11/04  21:00:00,2.533888053,19.60355002,9.769664061,0,0
 11/04  22:00:00,1.554833827,18.69105002,9.326674181,0,0
 11/04  23:00:00,1.156588012,18.27855002,9.152980776,0.571782549,25
 11/04  24:00:00,0.214195571,17.27855002,8.711271183,1.143565098,115
 11/05  01:00:00,-0.351239894,16.67855002,8.350570398,1.05207989,135
 11/05  02:00:00,-1.034069891,15.99105002,7.96859744,1.143565098,113.75
 11/05  03:00:00,-2.134935649,14.82855002,7.449054156,1.05207989,91.25
 11/05  04:00:00,-2.549636305,14.37855002,7.252732762,1.143565098,80
 11/05  05:00:00,-2.968439091,14.06605002,6.940682533,1.05207989,105
 11/05  06:00:00,-3.783022197,13.19105002,6.457624804,0.343069529,45
 11/05  07:00:00,-4.26271673,12.77855002,6.204945721,0,0
 11/05  08:00:00,-3.223927041,14.15355002,6.582982366,0.991089751,260
 11/05  09:00:00,-0.904789044,16.72855002,7.696178073,1.1664364,125
 11/05  10:00:00,2.203893513,19.52855002,9.504278959,0.914852078,55
 11/05  11:00:00,5.523371614,21.95355002,11.97908303,1.90594183,71.25
 11/05  12:00:00,7.74805932,23.77855002,13.39824732,2.50059568,117.5
 11/05  13:00:00,8.469583054,24.75355002,13.40379825,2.50059568,52.5
 11/05  14:00:00,8.666796041,25.35355002,13.14295463,2.310001497,77.5
 11/05  15:00:00,9.474289412,26.26605002,13.37824539,1.814456622,76.25
 11/05  16:00:00,9.792814352,26.67855002,13.42725685,1.585743602,86.25
 11/05  17:00:00,9.475812297,26.30355002,13.23741575,1.585743602,133.75
 11/05  18:00:00,8.093846361,24.70355002,12.88937315,1.395149419,172.5
 11/05  19:00:00,6.724813795,23.19105002,12.449378,0.480297341,67.5
 11/05  20:00:00,5.072093378,21.40355002,11.74767998,0.571782549,316.25
 11/05  21:00:00,4.177263733,20.20355002,11.5189909,1.143565098,250
 11/05  22:00:00,3.580172522,19.29105002,11.61911791,1.280792909,53.75
 11/05  23:00:00,2.875627781,18.50355002,11.33423275,1.05207989,117.5
 11/05  24:00:00,1.979271266,17.59105002,10.95434112,1.143565098,140
 11/06  01:00:00,1.182763042,16.86605002,10.57434701,1.280792909,108.75
 11/06  02:00:00,0.404838409,15.99105002,10.18307804,1.280792909,83.75
 11/06  03:00:00,-0.188730192,15.20355002,10.02295948,1.471387092,67.5
 11/06  04:00:00,-0.487150106,14.97855002,9.864481902,1.395149419,78.75
 11/06  05:00:00,-0.978390536,14.60355002,9.535570241,1.471387092,83.75
 11/06  06:00:00,-1.498991559,14.06605002,9.272100802,1.776337785,86.25
 11/06  07:00:00,-1.526303264,13.87855002,9.409851741,2.081288478,90
 11/06  08:00:00,-1.581326848,13.87855002,9.325736035,2.576833354,102.5
 11/06  09:00:00,-0.572623764,14.94105002,9.725269545,2.424358007,110
 11/06  10:00:00,1.680765434,17.26605002,10.83490647,2.005050805,116.25
 11/06  11:00:00,3.938980326,19.71605002,11.76759471,2.271882661,120
 11/06  12:00:00,6.738128505,22.64105002,12.91988475,2.119407314,157.5
 11/06  13:00:00,8.812112224,24.94105002,13.68884496,1.700100112,167.5
 11/06  14:00:00,9.573421168,25.89105002,13.79256918,1.395149419,210
 11/06  15:00:00,10.92504157,26.45355002,13.8809005,1.471387092,215
 11/06  16:00:00,11.64816583,26.30355002,13.43969658,2.767427537,237.5
 11/06  17:00:00,12.24170142,25.39105002,12.55901787,3.057130695,266.25
 11/06  18:00:00,11.5251473,24.60355002,12.09940108,2.61495219,257.5
 11/06  19:00:00,9.296930165,23.69105002,11.58509018,2.119407314,256.25
 11/06  20:00:00,7.097431897,22.27855002,10.55256031,1.890694295,285
 11/06  21:00:00,8.698484893,21.30355002,9.964926324,2.081288478,256.25
 11/06  22:00:00,7.884450125,21.07855002,9.002413393,2.805546373,242.5
 11/06  23:00:00,4.629320368,20.39105002,8.380156632,2.942774185,268.75
 11/06  24:00:00,2.953829955,19.29105002,7.578815777,1.852575458,280
 11/07  01:00:00,3.681503343,18.87855002,7.655401681,2.653071027,280
 11/07  02:00:00,3.001523089,18.50355002,7.220694868,2.866536512,280
 11/07  03:00:00,0.476531174,16.90355002,6.123546536,2.50059568,286.25
 11/07  04:00:00,-3.357908419,14.70355002,5.182478866,2.119407314,283.75
 11/07  05:00:00,-5.750963308,13.19105002,4.539895544,1.509505929,242.5
 11/07  06:00:00,-6.911638197,11.71605002,3.914120933,1.661981275,238.75
 11/07  07:00:00,-7.643302431,10.76605002,3.554912581,1.509505929,250
 11/07  08:00:00,-6.507701644,11.95355002,4.205072562,1.05207989,312.5
 11/07  09:00:00,-4.297770895,14.15355002,5.485534274,1.143565098,325
 11/07  10:00:00,-2.885095891,15.66605002,6.210318176,1.280792909,278.75
 11/07  11:00:00,-1.721243063,17.14105002,6.742552375,1.661981275,278.75
 11/07  12:00:00,-0.543016631,18.46605002,7.314850233,1.700100112,283.75
 11/07  13:00:00,0.404834903,19.56605002,7.72297117,1.776337785,286.25
 11/07  14:00:00,0.728317248,20.35355002,7.848007766,2.081288478,265
 11/07  15:00:00,1.92308966,20.89105002,8.026401443,2.386239171,243.75
 11/07  16:00:00,3.163081187,21.07855002,8.133669452,2.50059568,252.5
 11/07  17:00:00,2.822300885,20.39105002,7.841985281,2.310001497,272.5
 11/07  18:00:00,0.145935524,18.91605002,7.134306429,2.005050805,261.25
 11/07  19:00:00,-1.775117512,17.59105002,6.584017155,1.509505929,250
 11/07  20:00:00,-1.281295317,16.17855002,6.258285522,1.280792909,225
 11/07  21:00:00,-1.060132296,15.20355002,6.053512038,0.480297341,213.75
 11/07  22:00:00,-3.318491453,14.29105002,5.615173747,0,0
 11/07  23:00:00,-3.727973747,13.50355002,5.584016381,0.991089751,12.5
 11/07  24:00:00,-4.782643442,12.59105002,5.201924014,1.1664364,95
 11/08  01:00:00,-5.864672973,12.17855002,4.685267056,1.524753464,115
 11/08  02:00:00,-6.240917373,11.49105002,4.690474996,1.700100112,75
 11/08  03:00:00,-6.705921508,10.76605002,4.517103159,1.776337785,66.25
 11/08  04:00:00,-7.173373103,10.20355002,4.280695138,2.081288478,76.25
 11/08  05:00:00,-7.791036499,9.603550021,3.931731945,1.623862439,80
 11/08  06:00:00,-8.352909847,9.066050021,3.574035547,1.852575458,86.25
 11/08  07:00:00,-8.530905469,8.878550021,3.585783076,2.005050805,90
 11/08  08:00:00,-7.939171745,9.566050021,3.893852993,1.700100112,102.5
 11/08  09:00:00,-6.563573396,11.04105002,4.572162208,1.585743602,97.5
 11/08  10:00:00,-4.384336449,13.36605002,5.685717064,1.395149419,77.5
 11/08  11:00:00,-2.33148709,15.81605002,6.716223782,1.471387092,57.5
 11/08  12:00:00,-0.437680889,18.05355002,7.570842914,1.1664364,213.75
